Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: accountName,Spreadsheet: postText,Spreadsheet: postImage,Spreadsheet: accountimage,Spreadsheet: commentnum,Spreadsheet: sharenum,Spreadsheet: reactionum,Spreadsheet: like,Spreadsheet: heart,Spreadsheet: laugh,Spreadsheet: surprise,Spreadsheet: sad,Spreadsheet: disgust,Spreadsheet: angry,Spreadsheet: commentacc1,Spreadsheet: comment1,Spreadsheet: item,Spreadsheet: randomise,Spreadsheet: type
15,1758799068083,25/09/2025 11:17:48,1758799068083,1,25/09/2025 12:17:48,239176,3,task-qm8h,,49415612,BLINDED,14139703,,complete,,68d523d569295cad58bc73cb,mobile,undefined K,Android 10,Samsung Internet 28.0,385x854,384x734,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,4,post_single,Screen 1,yruilm,1,continue,,36105.999999998516,36091.399999999994,36105.999999998516,36105.999999998516,36091.399999999994,36105.999999998516,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,daily_hack_zone,Cooking secret 🤫 #KitchenHack #LifeHacks #WhiskTrick #SmartTips #EverydayHacks#cooking #momhacks,avo.gif,avoID.png,6,77483,3,3,,,,,,,lia_m,Great - if you can find a ripe one!,avocado,1,filler
16,1758799068088,25/09/2025 11:17:48,1758799068088,1,25/09/2025 12:17:48,239176,3,task-qm8h,,49415612,BLINDED,14139703,,complete,,68d523d569295cad58bc73cb,mobile,undefined K,Android 10,Samsung Internet 28.0,385x854,384x734,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,4,post_single,Screen 1,yruilm,1,response,like,22950.70000000001,36091.399999999994,36107.99999999997,22950.70000000001,36091.399999999994,36107.99999999997,1,13157.29999999996,0,react,Social Media,Social Media,1,object-19,post_single,daily_hack_zone,Cooking secret 🤫 #KitchenHack #LifeHacks #WhiskTrick #SmartTips #EverydayHacks#cooking #momhacks,avo.gif,avoID.png,6,77483,3,3,,,,,,,lia_m,Great - if you can find a ripe one!,avocado,1,filler
17,1758799083160,25/09/2025 11:18:03,1758799083160,1,25/09/2025 12:18:03,239176,3,task-qm8h,,49415612,BLINDED,14139703,,complete,,68d523d569295cad58bc73cb,mobile,undefined K,Android 10,Samsung Internet 28.0,385x854,384x734,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,5,post_single,Screen 1,yruilm,1,action,like,15072.400000000023,15072.400000000023,15089.100000000035,15072.400000000023,15072.400000000023,15089.100000000035,1,16.70000000001164,0,react,Social Media,Social Media,1,object-19,post_single,nasa,"Launching later this month, two new NASA missions will study bursts of solar energy that can impact technology and astronauts exploring space.

When the Sun’s magnetic fields reconnect and create a solar flare, it sends out streams of charged particles. NASA’s Interstellar Mapping and Acceleration Probe, or IMAP, will track this solar wind as it reaches the boundaries of the solar system and interacts with the local galactic neighborhood beyond.

IMAP will also be able to help provide real-time observations of the solar wind as it approaches Earth, providing about a half-hour’s warning of harmful radiation for spacecraft and astronauts. As Artemis astronauts venture beyond Earth’s magnetic protection to the Moon and Mars, IMAP’s data becomes ever more crucial to fill in missing puzzle pieces that will help mission planners predict and mitigate the effects of space weather.

It will share a ride to space with NASA’s Carruthers Geocorona Observatory. Carruthers will use its post nearly a million miles from Earth to view the exosphere, our home planet’s outermost atmospheric layer that plays a role in space weather.",nasa.png,nasaID.png,337,957,202,125,32,,45,,,,,,nasa,1,filler
18,1758799084155,25/09/2025 11:18:04,1758799084155,1,25/09/2025 12:18:04,239176,3,task-qm8h,,49415612,BLINDED,14139703,,complete,,68d523d569295cad58bc73cb,mobile,undefined K,Android 10,Samsung Internet 28.0,385x854,384x734,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,5,post_single,Screen 1,yruilm,1,continue,,16086.399999999267,16071.600000000006,16086.399999999267,16086.399999999267,16071.600000000006,16086.399999999267,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,nasa,"Launching later this month, two new NASA missions will study bursts of solar energy that can impact technology and astronauts exploring space.

When the Sun’s magnetic fields reconnect and create a solar flare, it sends out streams of charged particles. NASA’s Interstellar Mapping and Acceleration Probe, or IMAP, will track this solar wind as it reaches the boundaries of the solar system and interacts with the local galactic neighborhood beyond.

IMAP will also be able to help provide real-time observations of the solar wind as it approaches Earth, providing about a half-hour’s warning of harmful radiation for spacecraft and astronauts. As Artemis astronauts venture beyond Earth’s magnetic protection to the Moon and Mars, IMAP’s data becomes ever more crucial to fill in missing puzzle pieces that will help mission planners predict and mitigate the effects of space weather.

It will share a ride to space with NASA’s Carruthers Geocorona Observatory. Carruthers will use its post nearly a million miles from Earth to view the exosphere, our home planet’s outermost atmospheric layer that plays a role in space weather.",nasa.png,nasaID.png,337,957,202,125,32,,45,,,,,,nasa,1,filler
19,1758799084161,25/09/2025 11:18:04,1758799084161,1,25/09/2025 12:18:04,239176,3,task-qm8h,,49415612,BLINDED,14139703,,complete,,68d523d569295cad58bc73cb,mobile,undefined K,Android 10,Samsung Internet 28.0,385x854,384x734,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,5,post_single,Screen 1,yruilm,1,response,like,15072.400000000023,16071.600000000006,16088.200000000012,15072.400000000023,16071.600000000006,16088.200000000012,1,1015.7999999999884,0,react,Social Media,Social Media,1,object-19,post_single,nasa,"Launching later this month, two new NASA missions will study bursts of solar energy that can impact technology and astronauts exploring space.

When the Sun’s magnetic fields reconnect and create a solar flare, it sends out streams of charged particles. NASA’s Interstellar Mapping and Acceleration Probe, or IMAP, will track this solar wind as it reaches the boundaries of the solar system and interacts with the local galactic neighborhood beyond.

IMAP will also be able to help provide real-time observations of the solar wind as it approaches Earth, providing about a half-hour’s warning of harmful radiation for spacecraft and astronauts. As Artemis astronauts venture beyond Earth’s magnetic protection to the Moon and Mars, IMAP’s data becomes ever more crucial to fill in missing puzzle pieces that will help mission planners predict and mitigate the effects of space weather.

It will share a ride to space with NASA’s Carruthers Geocorona Observatory. Carruthers will use its post nearly a million miles from Earth to view the exosphere, our home planet’s outermost atmospheric layer that plays a role in space weather.",nasa.png,nasaID.png,337,957,202,125,32,,45,,,,,,nasa,1,filler
20,1758799091836,25/09/2025 11:18:11,1758799091836,1,25/09/2025 12:18:11,239176,3,task-qm8h,,49415612,BLINDED,14139703,,complete,,68d523d569295cad58bc73cb,mobile,undefined K,Android 10,Samsung Internet 28.0,385x854,384x734,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,6,post_single,Screen 1,yruilm,1,continue,,7694.400000000023,7677.700000000012,7694.400000000023,7694.400000000023,7677.700000000012,7694.400000000023,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,Barbel fishing,"I really can't remember a summer when I've spent so little time barbel fishing. It's been like 'groundhog day' week after week the Severn has remained low - only water from Clywedog, Lake Vyrnwy and various boreholes stopped the river being reduced to a mere trickle in places.
We've had to wait until halfway through September for a decent lump of water. Today at Shrewsbury, the river was carrying just over a metre of lovely coloured, fresh water - having risen steadily overnight.
Yesterday afternoon I fished pellets for 3 barbel and two chub and the river was just starting to colour up as I called it a day. Today's session was the usual one rod approach, but I'd decided that a meat attack might be the best bet to find a few bigger specimens.
There was nothing complicated about my set-up, a 3oz lead and a foot long hooklink armed with a size four hook. To add a bit of extra feed into the swim, I'd made up some PVA bags containing pellets and small pieces of luncheon meat.
Needless to say, sunken weed and twigs were ever present. That's only to be expected with the first floodwater of the season - but casting upstream and relatively close to the bank went some way to alleviating the problem.
Happily, my four hour session turned out to be very successful - six good sized barbel reminded me what I had been missing during the hot summer. Strangely enough, the biggest barbel was the first fish of the session and in lovely autumn sunshine too.",fish pic.png,fishID.png,2,6,8,2,1,,4,,,1,fishyPete,Nice!,fish,1,filler
21,1758799108974,25/09/2025 11:18:28,1758799108974,1,25/09/2025 12:18:28,239176,3,task-qm8h,,49415612,BLINDED,14139703,,complete,,68d523d569295cad58bc73cb,mobile,undefined K,Android 10,Samsung Internet 28.0,385x854,384x734,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,7,post_single,Screen 1,yruilm,1,action,share,17138.100000000006,17138.100000000006,17154.800000000017,17138.100000000006,17138.100000000006,17154.800000000017,1,16.70000000001164,0,share,Social Media,Social Media,1,object-19,post_single,Hugo Spiers,"Fancy backing a film, supporting a crazy research expedition and helping enhance the lives of people in one of the most remote parts of our planet... ?! In 3 weeks I'll be leading a research expedition to understand the incredible knoweldge of indigenous sailors of the Marshall Islands. We we will be making a documentary about this research and bringing food and fishing gear to the atoll of Aur. Please donate $5 for our crowd funder!",hugopost.jpg,hugo.jpg,,543,0,4,3,,,,,,,,yacht,1,filler
22,1758799120067,25/09/2025 11:18:40,1758799120067,1,25/09/2025 12:18:40,239176,3,task-qm8h,,49415612,BLINDED,14139703,,complete,,68d523d569295cad58bc73cb,mobile,undefined K,Android 10,Samsung Internet 28.0,385x854,384x734,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,7,post_single,Screen 1,yruilm,1,continue,,28246.99999999997,28230.29999999999,28246.99999999997,28246.99999999997,28230.29999999999,28246.99999999997,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,Hugo Spiers,"Fancy backing a film, supporting a crazy research expedition and helping enhance the lives of people in one of the most remote parts of our planet... ?! In 3 weeks I'll be leading a research expedition to understand the incredible knoweldge of indigenous sailors of the Marshall Islands. We we will be making a documentary about this research and bringing food and fishing gear to the atoll of Aur. Please donate $5 for our crowd funder!",hugopost.jpg,hugo.jpg,,543,0,4,3,,,,,,,,yacht,1,filler
23,1758799120073,25/09/2025 11:18:40,1758799120073,1,25/09/2025 12:18:40,239176,3,task-qm8h,,49415612,BLINDED,14139703,,complete,,68d523d569295cad58bc73cb,mobile,undefined K,Android 10,Samsung Internet 28.0,385x854,384x734,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,7,post_single,Screen 1,yruilm,1,response,share,17138.100000000006,28230.29999999999,28246.99999999997,17138.100000000006,28230.29999999999,28246.99999999997,1,11108.899999999965,0,share,Social Media,Social Media,1,object-19,post_single,Hugo Spiers,"Fancy backing a film, supporting a crazy research expedition and helping enhance the lives of people in one of the most remote parts of our planet... ?! In 3 weeks I'll be leading a research expedition to understand the incredible knoweldge of indigenous sailors of the Marshall Islands. We we will be making a documentary about this research and bringing food and fishing gear to the atoll of Aur. Please donate $5 for our crowd funder!",hugopost.jpg,hugo.jpg,,543,0,4,3,,,,,,,,yacht,1,filler
24,1758799149946,25/09/2025 11:19:09,1758799149946,1,25/09/2025 12:19:09,239176,3,task-qm8h,,49415612,BLINDED,14139703,,complete,,68d523d569295cad58bc73cb,mobile,undefined K,Android 10,Samsung Internet 28.0,385x854,384x734,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,8,post_single,Screen 1,yruilm,1,action,heart,29878.800000000017,29878.800000000017,29895.400000000023,29878.800000000017,29878.800000000017,29895.400000000023,1,16.60000000000582,0,react,Social Media,Social Media,1,object-19,post_single,North London Council,"🌳 Help water our street trees this summer 🌞 Our street trees are feeling the heat and could use a little extra help to stay healthy and green 🥵 We’re lucky to have over 2,500 young trees across the borough, and while our teams are out daily watering them, young trees need up to 80 litres of water a week — especially during hot, dry weather.
Here’s how you can help: 💧If you’re walking by, top up the green watering bag,  pour water into the pipe, or water the soil around the tree 🚰 You can reuse rainwater, bath water, or even leftover washing-up water (it’s safe for the trees!) 🌅  Try to water in the morning or evening when it’s cooler — but any time helps. Trees clean our air, cool our streets, support birds and insects, and make our neighbourhoods more beautiful. Let’s return the favour and help them thrive! Thank you for helping to support our local trees 🙏",tree1.jpg,londoncouncil.jpg,,24,7,6,1,,,,,,,,trees,2,trees
25,1758799150808,25/09/2025 11:19:10,1758799150808,1,25/09/2025 12:19:10,239176,3,task-qm8h,,49415612,BLINDED,14139703,,complete,,68d523d569295cad58bc73cb,mobile,undefined K,Android 10,Samsung Internet 28.0,385x854,384x734,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,8,post_single,Screen 1,yruilm,1,continue,,30759.40000000075,30744.899999999994,30759.40000000075,30759.40000000075,30744.899999999994,30759.40000000075,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,North London Council,"🌳 Help water our street trees this summer 🌞 Our street trees are feeling the heat and could use a little extra help to stay healthy and green 🥵 We’re lucky to have over 2,500 young trees across the borough, and while our teams are out daily watering them, young trees need up to 80 litres of water a week — especially during hot, dry weather.
Here’s how you can help: 💧If you’re walking by, top up the green watering bag,  pour water into the pipe, or water the soil around the tree 🚰 You can reuse rainwater, bath water, or even leftover washing-up water (it’s safe for the trees!) 🌅  Try to water in the morning or evening when it’s cooler — but any time helps. Trees clean our air, cool our streets, support birds and insects, and make our neighbourhoods more beautiful. Let’s return the favour and help them thrive! Thank you for helping to support our local trees 🙏",tree1.jpg,londoncouncil.jpg,,24,7,6,1,,,,,,,,trees,2,trees
26,1758799150809,25/09/2025 11:19:10,1758799150809,1,25/09/2025 12:19:10,239176,3,task-qm8h,,49415612,BLINDED,14139703,,complete,,68d523d569295cad58bc73cb,mobile,undefined K,Android 10,Samsung Internet 28.0,385x854,384x734,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,8,post_single,Screen 1,yruilm,1,response,heart,29878.800000000017,30744.899999999994,30760.69999999777,29878.800000000017,30744.899999999994,30760.69999999777,1,881.8999999977532,0,react,Social Media,Social Media,1,object-19,post_single,North London Council,"🌳 Help water our street trees this summer 🌞 Our street trees are feeling the heat and could use a little extra help to stay healthy and green 🥵 We’re lucky to have over 2,500 young trees across the borough, and while our teams are out daily watering them, young trees need up to 80 litres of water a week — especially during hot, dry weather.
Here’s how you can help: 💧If you’re walking by, top up the green watering bag,  pour water into the pipe, or water the soil around the tree 🚰 You can reuse rainwater, bath water, or even leftover washing-up water (it’s safe for the trees!) 🌅  Try to water in the morning or evening when it’s cooler — but any time helps. Trees clean our air, cool our streets, support birds and insects, and make our neighbourhoods more beautiful. Let’s return the favour and help them thrive! Thank you for helping to support our local trees 🙏",tree1.jpg,londoncouncil.jpg,,24,7,6,1,,,,,,,,trees,2,trees
